Name,Company,Registration No,Brand,Service,Region,Inspector,Phone,Image,Detail Link
«Зерде-Фито»,«Зерде-Фито» ЖШС,№ 001089,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Профилактика,Шымкент қаласы,Сарыбаев Қазбек,+7,https://halaldamu.kz/storage/app/uploads/public/663/864/d0e/thumb_8293_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/zerde-fito-zhshs
«Палау»,«Батырбек» ЖК,№ 000288/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жезқазған қаласы,Дархан Бейсенбаев,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/batyrbek-zhk
"«Hot Lunch», «Stobar», «CHEFF», «Banoffy», «Choco Chips», «Crafers Wafers»",«ARDENT FOODS» ООО,№ 001090,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Өзбекстан Республикасы,Сарыбаев Қазбек,87758540501 / 8776 310 02 30 / 998712877715,https://halaldamu.kz/storage/app/uploads/public/663/85d/33b/thumb_8280_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ardent-foods-ooo
«OKADZAKI»,«OKADZAKI» тамақтану желісі,№ 000690/13,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,+7,https://halaldamu.kz/storage/app/uploads/public/662/f25/a85/thumb_8241_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/okadzaki-tamatanu-zhelisiasc
«OKADZAKI»,«OKADZAKI» тамақтану желісі,№ 000690/12,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,+7,https://halaldamu.kz/storage/app/uploads/public/662/f24/ceb/thumb_8239_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/okadzaki-tamatanu-zhelisiaf
«MARHABAT»,«Marhabat Food» ЖШС,№ 001077/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/662/604/8eb/thumb_8226_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/marhabat-food-zhshsa
«MARHABAT»,«Marhabat Food» ЖШС,№ 001077,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/662/603/93e/thumb_8224_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/marhabat-food-zhshss
«Don Rido»,«Даурен и компания 1» ЖШС,№ 000892/3,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Қарағанды,Амангелді Асқаров,+7,https://halaldamu.kz/storage/app/uploads/public/662/5fb/605/thumb_8216_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/dauren-i-kompaniya-1-zhshsa
«FORMSAN VM6»,«FORMSAN.KZ (ФОРМСАН.КЗ)» ЖШС,№ 001083,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,СҚО,Аманжолов Мақсат,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/formsankz-formsankz-zhshs
«Төре-Өнім»,«Бакытгул» ЖК,№ 001086,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет өнімдері,Ақмола облысы,Муталов Науан,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bakytgul-zhk
«BONJOUR»,«BonJour-Qaiyrly tan» ЖШС,№ 001085,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Алматы қаласы,Терликбаев Омиржан,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bonjour-qaiyrly-tan-zhshs
–,«JEBE» ЖК,№ 001084,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жұмыртқа өндірісі,Шымкент қаласы,Сарыбаев Қазбек,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/jebe-zhk
«Сладкая жизнь»,«АРХАМОВА МЕРУЕРТ ТӨЛЕГЕНҚЫЗЫ» ЖК,№ 001082,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/arhamova-meruert-tlegenyzy-zhk
«Farmer»,«АЛИКУЛОВА КУАНЫШКУЛ ЖАКСЫГАЛИЕВНА» ЖК,№ 001081,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Ақтөбе облысы,Алмат Амангелдіұлы,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/alikulova-kuanyshkul-zhaksygalievna-zhk
«Master Coffee»,«Master Bakery» ЖШС,№ 001080,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Астана қаласы,Дулат Қадырұлы,87081299597,https://halaldamu.kz/storage/app/uploads/public/662/25d/a4c/thumb_8199_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/master-coffee-bar-zhshs
«Айнанан»,«ҚАЛИ Г.Б.» ЖК,№ 001079,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Алматы қаласы,Терликбаев Омиржан,+7,https://halaldamu.kz/storage/app/uploads/public/682/aaf/ec5/thumb_11594_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ali-gb-zhk
«Алаш Ет»,«Асу» ЖК,№ 001078,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Алматы облысы,Жұмабеков Жанәбіл,+7,https://halaldamu.kz/storage/app/uploads/public/661/e16/d33/thumb_8175_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/marhabat-food-zhshs
«Black Sea»,«MaBa (МаБа)» ЖШС,№ 001076,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ","Топпинг, джем, езбе, шәрбат, тосап өндірісі",Шымкент қаласы,Сарыбаев Қазбек,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/maba-maba-zhshs
«Nanduk»,«Amile» ЖК,№ 001075,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/67d/015/980/thumb_11129_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/amile-zhk
«Asylym»,«NT Management» ЖШС,№ 001074,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Мектеп асханасы,Маңғыстау облысы,Іздібай Бегенұлы,+7,https://halaldamu.kz/storage/app/uploads/public/661/e0e/d79/thumb_8166_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/nt-management-zhshs
«Раян»,«Шагирова.Н.А.» ЖК,№ 000100/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Қарағанды,Амангелді Асқаров,+7,https://halaldamu.kz/storage/app/uploads/public/661/e0c/075/thumb_8162_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/shagirovan-zhk
«Раян»,«Шагирова.Н.А.» ЖК,№ 000100*,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Қарағанды,Амангелді Асқаров,+7,https://halaldamu.kz/storage/app/uploads/public/661/e0b/236/thumb_8160_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/shagirovan-zhkg
«Береке»,«Береке» ЖК,№ 001072,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Түркістан облысы,Мұстафа Калджанович,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bereke-zhk
«Maki Maki»,«Бекенова М.А» ЖК,№ 000694/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Алматы қаласы,Терликбаев Омиржан,+7,https://halaldamu.kz/storage/app/uploads/public/661/39c/d80/thumb_8139_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/bekenova-m-zhka
«CTR Chicken»,«CTR Chicken» ЖШС,№ 000331/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/661/390/a98/thumb_8122_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ctr-chicken-zhshs
«IZYUM»,«ALL CITY» ЖК,№ 000573*,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Павлодар облысы,Темірғалиев Серік,+7 705 188 99 68,https://halaldamu.kz/storage/app/uploads/public/66d/e91/bd0/thumb_9341_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/aida-zhks
«CHEESE RICE»,«OneWay» ЖК,№ 001071,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Атырау облысы,Амангелдиев Ақылбек,+7,https://halaldamu.kz/storage/app/uploads/public/660/a67/707/thumb_8101_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/oneway-zhk
«Sirne.kz»,«КУЗДИКБАЕВА» ЖК,№ 001070,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жетісу облысы,Ордыбай Мұхаммед,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/kuzdikbaeva-zhk
–,«Камилов» ЖК,№ 001069,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Қасапхана,Түркістан облысы,Мұстафа Калджанович,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/kamilov-zhk
«Чудо Вкус»,«Чудо Вкус» ЖШС,№ 001068,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/660/a65/5a5/thumb_8097_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/chudo-vkus-zhshs
«DEZ»,«DEZ» ЖШС,№ 001067,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ұн өндірісі және нан өнімдері,СҚО,Аманжолов Мақсат,+7,https://halaldamu.kz/storage/app/uploads/public/660/a64/4a0/thumb_8095_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/dez-zhshsa
«Lokanta»,«Мақаш Ж.У.» ЖК,№ 001066,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Қарағанды,Амангелді Асқаров,87025858777,https://halaldamu.kz/storage/app/uploads/public/676/ab6/338/thumb_10350_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/maash-zhu-zhk
«Fresh House»,«TENGRI MILK» ЖШС,№ 001065,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Сүт өнімдері,Алматы облысы,Жұмабеков Жанәбіл,8778 520 71 31,https://halaldamu.kz/storage/app/uploads/public/680/5f1/323/thumb_11417_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/tengri-milk-zhshs
«La Famille»,«Амажолова Б.А» ЖК,№ 001064,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/660/a60/ee4/thumb_8090_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/amazholova-b-zhk
«ByS Street food»,«ByS Street food» ЖК,№ 001063,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жамбыл облысы,Аблайхан Кәріпбаев,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bys-street-food-zhk
«Firdaus»,«ЕДИЛЬБАЕВ БИРЖАН СЕРИКОВИЧ» ЖК,№ 001062,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Ақтөбе облысы,Алмат Амангелдіұлы,87762145747,https://halaldamu.kz/storage/app/uploads/public/660/a5e/e2a/thumb_8087_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/edilbaev-birzhan-serikovich-zhk
«Degirmen»,«Degirmen Astana (Дегирмэн Астана)» ЖШС,№ 001057,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/68e/c99/d14/thumb_12850_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/degirmen-astana-degirmen-astana-zhshs
«CHEFSTAR»,«Атлант» ЖК,№ 000763/2,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Шымкент қаласы,Сарыбаев Қазбек,+7 708 705 92 99,https://halaldamu.kz/storage/app/uploads/public/660/29a/c49/thumb_8044_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ajzhanov-islam-zhkx
«Damdi fast food»,«Бараков Марат Канагатович» ЖК,№ 000183/3,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Абай облысы,Сыздықов Ардақ,8771 252 55 76 / 8708 925 0529,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/barakov-marat-kanagatovich-zhka
«Palau bar»,«Наше дело» ЖК,№ 000190/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Ақтөбе облысы,Алмат Амангелдіұлы,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/nashe-delo-zhk
–,«Бес Қара» ЖШС,№ 000537/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Құс фабрикасы,Түркістан облысы,Мұстафа Калджанович,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bes-ara-zhshs
«АЛЕЛЬ АГРО»,АО «АЛЕЛЬ АГРО»,№ 000003/1,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Қасапхана,Жамбыл облысы,Аблайхан Кәріпбаев,87476855195,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ao-alel-agro
«USTA TÜRK KAFESI»,«Family Kitchen» ЖШС,№ 001061,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Алматы қаласы,Терликбаев Омиржан,8701 722 69 33 / 8708 269 82 13 / 8777 966 8990,https://halaldamu.kz/storage/app/uploads/public/660/289/277/thumb_8003_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/family-kitchen-zhshs
«Pekarelli»,«Абадан» ЖК,№ 001060,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/abadan-zhk
–,ТОО «Asia Ingredients»,№ 001059,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,Алматы қаласы,Терликбаев Омиржан,+7,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/too-asia-ingredients
