Product,URL,Sold_In,Company,Marketplace,Category
Dried Pitted Plums (Prunes) with Sunflower Oil,https://hfce.eu/products/dried-pitted-plums-prunes-with-sunflower-oil-5/,Worldwide,Mariani Packing Company,Retail,"Food Products, Fruits Processed"
Dried Pitted Plums (Prunes) with Sunflower Oil,https://hfce.eu/products/dried-pitted-plums-prunes-with-sunflower-oil-6/,Worldwide,Mariani Packing Company,Retail,"Food Products, Fruits Processed"
Dried Tropical Pineapple,https://hfce.eu/products/dried-tropical-pineapple/,Worldwide,Mariani Packing Company,Retail,"Food Products, Fruits Processed"
Dried Tropical Pineapple,https://hfce.eu/products/dried-tropical-pineapple-2/,Worldwide,Mariani Packing Company,Retail,"Food Products, Fruits Processed"
Dried Whole Plums (Prunes) with Sunflower Oil,https://hfce.eu/products/dried-whole-plums-prunes-with-sunflower-oil/,Worldwide,Mariani Packing Company,Retail,"Food Products, Fruits Processed"
East Timor Talamailau,https://hfce.eu/products/east-timor-talamailau/,Worldwide,Starbucks Coffee Company,Retail,Coffee and Tea
East Timor Tatamailau,https://hfce.eu/products/east-timor-tatamailau/,Worldwide,Starbucks Coffee Company,Retail,Coffee and Tea
Easter Egg Hunt Ice Cream,https://hfce.eu/products/easter-egg-hunt-ice-cream/,Worldwide,Baskin Robbins,Retail,"Ice Cream &amp; Frozen Yogurt, Ice Cream and Frozen Yogurt"
Eclair Gold,https://hfce.eu/products/eclair-gold/,Worldwide,Mondelez Pakistan Limited,Retail,Food Products
Eclair Gold,https://hfce.eu/products/eclair-gold-2/,Worldwide,Mondelez Pakistan Limited,Retail,Candy / Chocolate
Eclair Gold,https://hfce.eu/products/eclair-gold-3/,Worldwide,Mondelez Pakistan Limited,Retail,Candy / Chocolate
Éclair Gold (Display Box) 315g,https://hfce.eu/products/eclair-gold-display-box-315g/,Worldwide,Mondelez Pakistan Limited,Retail,Food Products
Éclair Gold 220g,https://hfce.eu/products/eclair-gold-220g/,Worldwide,Mondelez Pakistan Limited,Retail,Food Products
Ecosense® Lemon Brite™,https://hfce.eu/products/ecosense-lemon-brite/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
Ecosense® Lemon Brite™ Apple-Scented,https://hfce.eu/products/ecosense-lemon-brite-apple-scented/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® LEMON BRITE™ HAND DISHWASHING LIQUID,https://hfce.eu/products/ecosense-lemon-brite-hand-dishwashing-liquid/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® MELABRITE6X™ COLOR-SAFE BRIGHTENER,https://hfce.eu/products/ecosense-melabrite6x-color-safe-brightener/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
Ecosense® MelaBrite™ 9X Color Booster,https://hfce.eu/products/ecosense-melabrite-9x-color-booster/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
Ecosense® MelaPower® 9X Laundry Detergent,https://hfce.eu/products/ecosense-melapower-9x-laundry-detergent/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® MELAPOWER® LAUNDRY DETERGENT GARDEN LAVENDER,https://hfce.eu/products/ecosense-melapower-laundry-detergent-garden-lavender/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
Ecosense® MelaSoft™ 9X Fabric Softener,https://hfce.eu/products/ecosense-melasoft-9x-fabric-softener/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® MELASOFT™ FABRIC SOFTENER GARDEN LAVENDER,https://hfce.eu/products/ecosense-melasoft-fabric-softener-garden-lavender/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® MELASOFT™ SPRING BREEZE FABRIC SOFTENER,https://hfce.eu/products/ecosense-melasoft-spring-breeze-fabric-softener/,Worldwide,"Melaleuca, Inc.",Direct Marketing,"Food Chemicals, Sanitation Chemicals"
ECOSENSE® PRESPOT™ 4X CONCENTRATED LAUNDRY STAIN REMOVER,https://hfce.eu/products/ecosense-prespot-4x-concentrated-laundry-stain-remover/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® SOL-U-MEL®,https://hfce.eu/products/ecosense-sol-u-mel/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
ECOSENSE® SOL-U-MEL®,https://hfce.eu/products/ecosense-sol-u-mel-2/,Worldwide,"Melaleuca, Inc.",Direct Marketing,Sanitation Chemicals
EDANEC Vanilla Fsmp,https://hfce.eu/products/edanec-vanilla-fsmp/,Worldwide,Abbott,Retail,"Nutritional Food Products, Nutritional Supplement"
EDANEC Vanilla Fsmp,https://hfce.eu/products/edanec-vanilla-fsmp-2/,Worldwide,Abbott,Retail,"Nutritional Food Products, Nutritional Supplement"
EDIBLE SPRAY BLACK,https://hfce.eu/products/edible-spray-black/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY BLUE,https://hfce.eu/products/edible-spray-blue/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY GOLD,https://hfce.eu/products/edible-spray-gold/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY GREEN,https://hfce.eu/products/edible-spray-green/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY ORANGE,https://hfce.eu/products/edible-spray-orange/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY PEARL,https://hfce.eu/products/edible-spray-pearl/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY PINK,https://hfce.eu/products/edible-spray-pink/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY SILVER,https://hfce.eu/products/edible-spray-silver/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EDIBLE SPRAY VIOLET,https://hfce.eu/products/edible-spray-violet/,Worldwide,Chefmaster,Retail,"Coloring, Colorings"
EGG NOODLES OLIANA,https://hfce.eu/products/egg-noodles-oliana/,Worldwide,Helios Pasta Industry-PAN. SP. Dakos S.A. Pasta &amp; Food Products,Retail,Food Products
El Salvador La Palma,https://hfce.eu/products/el-salvador-la-palma/,Worldwide,Starbucks Coffee Company,Retail,Coffee and Tea
El Salvador Montecarlos Estate Small lot Coffee,https://hfce.eu/products/el-salvador-montecarlos-estate-small-lot-coffee/,Worldwide,Starbucks Coffee Company,Retail,Coffee and Tea
Elderflower Syrup,https://hfce.eu/products/elderflower-syrup/,Middle East,"Monin, Inc.",Retail,Syrups
EleCare Jr Ages 1 And Up Unflavored,https://hfce.eu/products/elecare-jr-ages-1-and-up-unflavored/,Worldwide,Abbott,Retail,Baby Food Products
Elecare Jr Banana,https://hfce.eu/products/elecare-jr-banana/,Worldwide,Abbott,Retail,Baby Food Products
Elecare Jr Chocolate,https://hfce.eu/products/elecare-jr-chocolate/,Worldwide,Abbott,Retail,Baby Food Products
Elecare Jr Vanilla Powder,https://hfce.eu/products/elecare-jr-vanilla-powder/,Worldwide,Abbott,Retail,Baby Food Products
Elecare Unflavored,https://hfce.eu/products/elecare-unflavored/,Worldwide,Abbott,Retail,"Baby Food Products, Nutritional Food Products"
Elecare Unflavored,https://hfce.eu/products/elecare-unflavored-2/,Worldwide,Abbott,Retail,"Baby Food Products, Nutritional Food Products"
Elecare Unflavored W/DHA 14.1oz PWD,https://hfce.eu/products/elecare-unflavored-w-dha-14-1oz-pwd/,Worldwide,Abbott,Retail,"Baby Food Products, Nutritional Food Products"
Elecare Unflavored w/LCP Powder,https://hfce.eu/products/elecare-unflavored-w-lcp-powder/,Worldwide,Abbott,Retail,"Baby Food Products, Nutritional Food Products"
Elecare Vanilla,https://hfce.eu/products/elecare-vanilla/,Worldwide,Abbott,Retail,"Baby Food Products, Nutritional Food Products"
ELENA Fidelini,https://hfce.eu/products/elena-fidelini/,Worldwide,Helios Pasta Industry-PAN. SP. Dakos S.A. Pasta &amp; Food Products,Retail,Food Products
ELENA Linguini,https://hfce.eu/products/elena-linguini/,Worldwide,Helios Pasta Industry-PAN. SP. Dakos S.A. Pasta &amp; Food Products,Retail,Food Products
ELENA Orzo,https://hfce.eu/products/elena-orzo/,Worldwide,Helios Pasta Industry-PAN. SP. Dakos S.A. Pasta &amp; Food Products,Retail,Food Products
ELENA Penne Rigate,https://hfce.eu/products/elena-penne-rigate/,Worldwide,Helios Pasta Industry-PAN. SP. Dakos S.A. Pasta &amp; Food Products,Retail,Food Products
ELENA Spaghetti,https://hfce.eu/products/elena-spaghetti/,Worldwide,Helios Pasta Industry-PAN. SP. Dakos S.A. Pasta &amp; Food Products,Retail,Food Products
Elete™ Electrolyte Add-In,https://hfce.eu/products/elete-electrolyte-add-in/,Worldwide,Mineral Resources International,Retail,"Nutritional Supplement, Nutritional Supplement - Liquids"
Elete™ Electrolyte Add-In,https://hfce.eu/products/elete-electrolyte-add-in-2/,Worldwide,Mineral Resources International,Retail,"Nutritional Supplement, Nutritional Supplement - Liquids"
Eleva Blue Stage 1,https://hfce.eu/products/eleva-blue-stage-1/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Blue Stage 1 Base Power,https://hfce.eu/products/eleva-blue-stage-1-base-power/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Blue Stage 2 Base Power,https://hfce.eu/products/eleva-blue-stage-2-base-power/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Blue with OPO Stage 1,https://hfce.eu/products/eleva-blue-with-opo-stage-1/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Blue with OPO Stage 2,https://hfce.eu/products/eleva-blue-with-opo-stage-2/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Blue with OPO Stage 3,https://hfce.eu/products/eleva-blue-with-opo-stage-3/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Blue with OPO Stage 4,https://hfce.eu/products/eleva-blue-with-opo-stage-4/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Care Stage 3,https://hfce.eu/products/eleva-care-stage-3/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Stage 1,https://hfce.eu/products/eleva-stage-1/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Stage 3,https://hfce.eu/products/eleva-stage-3/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
Eleva Stage 3 Base Powder,https://hfce.eu/products/eleva-stage-3-base-powder/,Worldwide,Abbott,Retail,"Baby Food Products, Infant/Baby Food Products"
EMBORG CREAM CHEESE ORIGINAL,https://hfce.eu/products/emborg-cream-cheese-original/,Worldwide,"Schreiber Foods., Inc.",Retail,"Cheese, Dairy Products"
EMBORG ORIGINAL CREAM CHEESE,https://hfce.eu/products/emborg-original-cream-cheese/,Worldwide,"Schreiber Foods., Inc.",Retail,Cheese
Energile Mixed Fruit,https://hfce.eu/products/energile-mixed-fruit/,Worldwide,Unilever Pakistan Ltd,Retail,Food Products
ENERGY FORMULA HARD SHELL CAPSULES,https://hfce.eu/products/energy-formula-hard-shell-capsules/,Worldwide,Nutra Manufacturing LLC,Direct Marketing,"Nutritional Supp - Gelatin Capsules- Bovine Bone, Nutritional Supplement"
Energy Go Stix Berry,https://hfce.eu/products/energy-go-stix-berry/,USA,4Life Research,Direct Marketing,"Nutritional Supplement, Nutritional Supplement - Powder"
Energy Go Stix Citrus,https://hfce.eu/products/energy-go-stix-citrus/,Worldwide,4Life Research,Direct Marketing,"Nutritional Supplement, Nutritional Supplement - Powder"
EnergyFizz Ginseng Fizz Stick Blood Orange,https://hfce.eu/products/energyfizz-ginseng-fizz-stick-blood-orange/,Worldwide,Arbonne,Direct Marketing,"Nutritional Supplement, Nutritional Supplement - Powder"
EnergyFizz Ginseng Fizz Stick Blood Orange,https://hfce.eu/products/energyfizz-ginseng-fizz-stick-blood-orange-2/,Canada,Arbonne,Direct Marketing,"Nutritional Supplement, Nutritional Supplement - Powder"
EnergyFizz Ginseng Fizz Stick Blood Orange,https://hfce.eu/products/energyfizz-ginseng-fizz-stick-blood-orange-3/,Worldwide,Arbonne,Direct Marketing,"Nutritional Supplement, Nutritional Supplement - Powder"
EnergyFizz Ginseng Fizz Stick Blood Orange,https://hfce.eu/products/energyfizz-ginseng-fizz-stick-blood-orange-4/,USA,Arbonne,Direct Marketing,"Nutritional Supplement, Nutritional Supplement - Powder"
Enfacare 22 KCal,https://hfce.eu/products/enfacare-22-kcal/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfacare 22 KCal,https://hfce.eu/products/enfacare-22-kcal-2/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfacare NeuroPro 22 kcal,https://hfce.eu/products/enfacare-neuropro-22-kcal/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow A+ Gentle Care Stage 3,https://hfce.eu/products/enfagrow-a-gentle-care-stage-3/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow A+ Gentle Care Stage 3,https://hfce.eu/products/enfagrow-a-gentle-care-stage-3-2/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow A+ Stage 3 Original,https://hfce.eu/products/enfagrow-a-stage-3-original/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow A+ Stage 3 Vanilla,https://hfce.eu/products/enfagrow-a-stage-3-vanilla/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow A+ Stage 4 Vanilla / Enfagrow A+ Stage 4 Original,https://hfce.eu/products/enfagrow-a-stage-4-vanilla-enfagrow-a-stage-4-original/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow A+ Stage 5 Vanilla / Enfagrow A+ Stage 5 Original,https://hfce.eu/products/enfagrow-a-stage-5-vanilla-enfagrow-a-stage-5-original/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfagrow Enspire Toddler Nutritional Drink,https://hfce.eu/products/enfagrow-enspire-toddler-nutritional-drink/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfakid A+ Beta-Glucan,https://hfce.eu/products/enfakid-a-beta-glucan/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfalac 35 Base,https://hfce.eu/products/enfalac-35-base/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfalac A+® Premature,https://hfce.eu/products/enfalac-a-premature/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Gentle Care,https://hfce.eu/products/enfamil-a-gentle-care/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Gentle Care Stage 1,https://hfce.eu/products/enfamil-a-gentle-care-stage-1/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Gentle Care Stage 2,https://hfce.eu/products/enfamil-a-gentle-care-stage-2/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Lactofree,https://hfce.eu/products/enfamil-a-lactofree/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Lactofree,https://hfce.eu/products/enfamil-a-lactofree-2/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Lactofree,https://hfce.eu/products/enfamil-a-lactofree-3/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Premature,https://hfce.eu/products/enfamil-a-premature/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Stage 1,https://hfce.eu/products/enfamil-a-stage-1/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Stage 2,https://hfce.eu/products/enfamil-a-stage-2/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A+ Step Up Care,https://hfce.eu/products/enfamil-a-step-up-care/,Worldwide,Mead Johnson B.V.,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A2 Premium Infant Formula Milk Base Powder with Iron,https://hfce.eu/products/enfamil-a2-premium-infant-formula-milk-base-powder-with-iron/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil A2 Premium Infant Formula Milk-based Powder with Iron,https://hfce.eu/products/enfamil-a2-premium-infant-formula-milk-based-powder-with-iron/,Worldwide,Mead Johnson &amp; Company,Direct Marketing,"Baby Food Products, Infant/Baby Food Products"
Enfamil Human Milk Fortifier Liquid High Protein,https://hfce.eu/products/enfamil-human-milk-fortifier-liquid-high-protein/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Human Milk Fortifier Liquid High Protein,https://hfce.eu/products/enfamil-human-milk-fortifier-liquid-high-protein-2/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Human Milk Fortifier Liquid Standard Protein,https://hfce.eu/products/enfamil-human-milk-fortifier-liquid-standard-protein/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Human Milk Fortifier Liquid Standard Protein,https://hfce.eu/products/enfamil-human-milk-fortifier-liquid-standard-protein-2/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil NeuroPro™ EnfaCare® Infant Formula Milk-Based with Iron,https://hfce.eu/products/enfamil-neuropro-enfacare-infant-formula-milk-based-with-iron/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil NeuroPro™ Infant Formula Milk-Based with Iron,https://hfce.eu/products/enfamil-neuropro-infant-formula-milk-based-with-iron/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Premature 20 Cal,https://hfce.eu/products/enfamil-premature-20-cal/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Premature 24 Cal,https://hfce.eu/products/enfamil-premature-24-cal/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Premature 30 Cal,https://hfce.eu/products/enfamil-premature-30-cal/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
Enfamil Premature HP 24 Cal,https://hfce.eu/products/enfamil-premature-hp-24-cal/,Worldwide,Mead Johnson &amp; Company,Retail,"Baby Food Products, Infant/Baby Food Products"
