name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Black) (Verve),18K1590590865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Black) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Black) (Verve),18K1590590865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Black) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Coral) (Verve),18K1590580865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Coral) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Coral) (Verve),18K1590580865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Coral) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Satory,Latex Powder-Free Examination Gloves (Latex White_LOF) TH,18K1590670965,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Latex White_LOF) TH,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Sense),18K1590530865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Sense),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Sense),18K1590530865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Sense),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Sense),18L6640361166,N/A,N/A,27/10/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (SURAT THANI),"189 MOO.7, BAN KHAO MAI DAENG, PHLAI WAT, KANCHANADIT, SURAT THANI  84160 THAILAND., Phlai Wat, Kanchanadit, Surat Thani, 84160",kamomwanc@sritranggroup.com,Miss Kamonwan Charoensak,077-277888 #77501,Latex Powder-Free Examination Gloves (Natural White) (Sense),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Verve),18K1590510865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Verve),18K1590510865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Verve+),18K1590600865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Verve+),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Verve+),18K1590600865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Verve+),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Verve+),18L6640351166,N/A,N/A,27/10/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (SURAT THANI),"189 MOO.7, BAN KHAO MAI DAENG, PHLAI WAT, KANCHANADIT, SURAT THANI  84160 THAILAND., Phlai Wat, Kanchanadit, Surat Thani, 84160",kamomwanc@sritranggroup.com,Miss Kamonwan Charoensak,077-277888 #77501,Latex Powder-Free Examination Gloves (Natural White) (Verve+),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Vigor),18K1590630865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Vigor),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Vigor),18K1590630865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (Vigor),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (ViVa),18K1590520865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (ViVa),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (ViVa),18K1590520865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Natural White) (ViVa),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Natural White) (Viva),18L6640371166,N/A,N/A,27/10/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (SURAT THANI),"189 MOO.7, BAN KHAO MAI DAENG, PHLAI WAT, KANCHANADIT, SURAT THANI  84160 THAILAND., Phlai Wat, Kanchanadit, Surat Thani, 84160",kamomwanc@sritranggroup.com,Miss Kamonwan Charoensak,077-277888 #77501,Latex Powder-Free Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Ocean Blue),18K1590260964,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Ocean Blue),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Ocean Blue) (Verve),18K1590610865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Ocean Blue) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Ocean Blue) (Verve),18K1590610865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Ocean Blue) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Pink),18K1590320964,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Pink),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Violet Blue),18K1590300964,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Violet Blue),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Violet Blue) (Verve),18K1590570865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Violet Blue) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powder-Free Examination Gloves (Violet Blue) (Verve),18K1590570865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powder-Free Examination Gloves (Violet Blue) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves,18K1590120163,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Satory,Latex Powdered Examination Gloves,18K1590210163,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
FINN,Latex Powdered Examination Gloves,18L7460021163,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves,18L7460031163,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SRI TRANG GLOVES (Vigor),Latex Powdered Examination Gloves,18L7460050966,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SRI TRANG GLOVES (Verve),Latex Powdered Examination Gloves,18L7460060966,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SRI TRANG GLOVES (Viva),Latex Powdered Examination Gloves,18L7460070966,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SATORY (Comfort),Latex Powdered Examination Gloves,18L7460080966,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SATORY (Balance),Latex Powdered Examination Gloves,18L7460090966,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Examination Gloves,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
SATORY,Latex Powdered Examination Gloves,18L7460101067,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves (Natural White) (Verve),18K1590640865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves (Natural White) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves (Natural White) (Verve),18K1590640865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves (Natural White) (Verve),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves (Natural White) (Vigor),18K1590620865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves (Natural White) (Vigor),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves (Natural White) (Vigor),18K1590620865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves (Natural White) (Vigor),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves (Natural White) (ViVa),18K1590650865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves (Natural White) (ViVa),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves,Latex Powdered Examination Gloves (Natural White) (ViVa),18K1590650865,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Examination Gloves (Natural White) (ViVa),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Sri Trang Gloves I'm Glove,Latex Powdered Non Sterile,18L7460011163,N/A,N/A,30/09/2025,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED (TRANG),"10 SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA 90110, THAILAND., Hat Yai, Hat Yai, Songkhla, 90110",,-,075-201-199 #3001,Latex Powdered Non Sterile,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,LDPE Plastic bag,18M1660020164,N/A,N/A,21/02/2027,"PRIMA PLASTIC CO.,LTD","99/9-10 Moo.1 ,Taeparak Rd.,Tambol Bangsaothong,Amphur Bangsaothong , Samutprakarn 10570  Thailand., Bang Sao Thong, Bang Sao Thong, Samut Prakan, 10570",qcsainkaew@gmail.com,Mr.saingkhaen  kaewfia,023152755,LDPE Plastic bag,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
TVO,Lecithin,19B1100150259,N/A,N/A,13/02/2026,THAI VEGETABLE OIL PUBLIC COMPANY LIMITED.,"149 RATCHADAPISEK ROAD, (THAPRA-TAKSIN) BUKKHALOW, THONBURI, BANGKOK 10600, THAILAND., Bukkhalo, Khet Thon Buri, Bangkok, 10600",Karnjanarat@tvothai.com,-,02-4779020,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Lid 400 Gold Non Embossed (TH),18U1500030268,N/A,N/A,17/02/2026,EVERJOY COMPANY LIMITED,"97/10 MOO. 8 PHETKASEM ROAD. OMYAI. SAMPRAN. NAKHONPATHOM 73160, THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",sales@everjoy.co.th,Jakkaphol Wittinananot,"02-435-0139 , 092-364-5359","Plastic can lid, size 400 g., used to close the can to prevent air from entering.",https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Lid 900 Gold Non Embossed (TH),18U1500020268,N/A,N/A,17/02/2026,EVERJOY COMPANY LIMITED,"97/10 MOO. 8 PHETKASEM ROAD. OMYAI. SAMPRAN. NAKHONPATHOM 73160, THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",sales@everjoy.co.th,Jakkaphol Wittinananot,"02-435-0139 , 092-364-5359","Plastic can lid, size 900 g., used to close the can to prevent air from entering.",https://halal.co.th/en/layout/images/noimage-product.jpg,Services
CarriBulk,Liner,18E6100010159,N/A,N/A,24/01/2026,Cargo Perfect Company Limited.,"33/1 Moo 4, Samkok-Sena Road, Tumbol Kokchang, Amphur Bangsai, Phra Nakhon Sri Ayutthaya 13190, Thailand., Khok Chang, Bang Sai, Phra Nakhon Si Ayutthaya, 13190",porntip@cargoperfect.com,,"098-3475648, 0-29788869-72 ต่อ 229",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
PACIFIC POLYSACK INDUSTRY,LINERS,18I7950021261,N/A,N/A,06/12/2025,"PACIFIC POLYSACK INDUSTRY CO.,LTD.","662/51-52 RAMA 3 ROAD, BANGPONGPANG YANNAWA BANGKOK, 10120 THAILAND., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",monrudee@pacificpolysack.co.th,-,-,LINERS,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
TPBI,LLDPE,18J2150050362,-,N/A,03/03/2026,TPBI PUBLIC COMPANY LIMITED,"88 MOO 5 MAKHAM-KU, NIKOMPATTANA, RAYONG 21180, THAILAND., Makham Khu, Nikhom Phatthana, Rayong, 21180",janutda.ch@tpbigroup.com,Miss Janutda  Chanhuatone,038-017471-73 ext. 521,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
TPBI,LLDPE,18J2150060362,-,N/A,03/03/2026,TPBI PUBLIC COMPANY LIMITED,"88 MOO 5 MAKHAM-KU, NIKOMPATTANA, RAYONG 21180, THAILAND., Makham Khu, Nikhom Phatthana, Rayong, 21180",janutda.ch@tpbigroup.com,Miss Janutda  Chanhuatone,038-017471-73 ext. 521,LLDPE,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
TPBI,LLDPE,18J2150070362,-,N/A,03/03/2026,TPBI PUBLIC COMPANY LIMITED,"88 MOO 5 MAKHAM-KU, NIKOMPATTANA, RAYONG 21180, THAILAND., Makham Khu, Nikhom Phatthana, Rayong, 21180",janutda.ch@tpbigroup.com,Miss Janutda  Chanhuatone,038-017471-73 ext. 521,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
TPBI,LLDPE,18J2150080362,-,N/A,03/03/2026,TPBI PUBLIC COMPANY LIMITED,"88 MOO 5 MAKHAM-KU, NIKOMPATTANA, RAYONG 21180, THAILAND., Makham Khu, Nikhom Phatthana, Rayong, 21180",janutda.ch@tpbigroup.com,Miss Janutda  Chanhuatone,038-017471-73 ext. 521,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
UNIQUE PLASTIC INDUSTRY PLC.,LLDPE BAG,18P5050090765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
